idx,labels
92300,3
92301,15
92302,13
92303,1
92304,12
92305,10
92306,5
92307,18
92308,8
92309,1
92310,11
92311,13
92312,8
92313,8
92314,10
92315,20
92316,13
92317,10
92318,14
92319,9
92320,1
92321,14
92322,1
92323,1
92324,1
92325,1
92326,13
92327,6
92328,5
92329,13
92330,20
92331,9
92332,2
92333,5
92334,18
92335,3
92336,11
92337,13
92338,3
92339,15
92340,1
92341,8
92342,1
92343,3
92344,5
92345,3
92346,10
92347,9
92348,1
92349,1
92350,3
92351,18
92352,10
92353,13
92354,7
92355,10
92356,2
92357,9
92358,5
92359,1
92360,8
92361,20
92362,2
92363,3
92364,2
92365,5
92366,8
92367,13
92368,16
92369,20
92370,4
92371,6
92372,1
92373,2
92374,1
92375,13
92376,15
92377,11
92378,5
92379,13
92380,9
92381,5
92382,8
92383,6
92384,20
92385,9
92386,18
92387,8
92388,5
92389,19
92390,8
92391,13
92392,6
92393,13
92394,5
92395,8
92396,20
92397,19
92398,20
92399,12
92400,1
92401,13
92402,19
92403,14
92404,1
92405,17
92406,3
92407,11
92408,20
92409,14
92410,18
92411,20
92412,8
92413,19
92414,9
92415,15
92416,1
92417,11
92418,9
92419,18
92420,13
92421,5
92422,9
92423,12
92424,13
92425,3
92426,4
92427,13
92428,9
92429,5
92430,20
92431,1
92432,10
92433,8
92434,17
92435,20
92436,1
92437,7
92438,2
92439,1
92440,13
92441,8
92442,13
92443,10
92444,13
92445,7
92446,13
92447,7
92448,9
92449,10
92450,20
92451,8
92452,10
92453,4
92454,7
92455,12
92456,1
92457,11
92458,19
92459,13
92460,10
92461,5
92462,8
92463,2
92464,20
92465,3
92466,13
92467,8
92468,20
92469,9
92470,1
92471,13
92472,12
92473,8
92474,8
92475,13
92476,13
92477,11
92478,16
92479,2
92480,13
92481,2
92482,13
92483,16
92484,6
92485,20
92486,10
92487,8
92488,13
92489,3
92490,1
92491,6
92492,1
92493,20
92494,3
92495,20
92496,20
92497,19
92498,14
92499,5
92500,14
92501,6
92502,8
92503,16
92504,8
92505,11
92506,1
92507,13
92508,10
92509,18
92510,3
92511,16
92512,20
92513,16
92514,9
92515,10
92516,13
92517,20
92518,14
92519,18
92520,6
92521,5
92522,19
92523,13
92524,5
92525,2
92526,21
92527,16
92528,1
92529,6
92530,1
92531,5
92532,19
92533,13
92534,7
92535,9
92536,1
92537,17
92538,1
92539,5
92540,13
92541,4
92542,8
92543,6
92544,11
92545,17
92546,20
92547,8
92548,8
92549,5
92550,1
92551,13
92552,8
92553,2
92554,6
92555,6
92556,5
92557,1
92558,20
92559,3
92560,2
92561,9
92562,19
92563,8
92564,5
92565,10
92566,5
92567,9
92568,6
92569,9
92570,18
92571,18
92572,20
92573,13
92574,16
92575,20
92576,1
92577,10
92578,2
92579,18
92580,1
92581,16
92582,1
92583,8
92584,3
92585,5
92586,2
92587,13
92588,9
92589,13
92590,9
92591,13
92592,7
92593,15
92594,13
92595,1
92596,8
92597,1
92598,8
92599,14
92600,13
92601,10
92602,1
92603,7
92604,8
92605,10
92606,5
92607,3
92608,14
92609,1
92610,10
92611,5
92612,20
92613,5
92614,6
92615,20
92616,3
92617,14
92618,13
92619,17
92620,9
92621,14
92622,8
92623,18
92624,9
92625,2
92626,3
92627,8
92628,3
92629,17
92630,5
92631,16
92632,20
92633,14
92634,9
92635,9
92636,2
92637,3
92638,6
92639,5
92640,6
92641,8
92642,8
92643,11
92644,1
92645,17
92646,6
92647,16
92648,7
92649,8
92650,1
92651,8
92652,12
92653,19
92654,12
92655,20
92656,8
92657,13
92658,13
92659,17
92660,20
92661,15
92662,9
92663,15
92664,16
92665,13
92666,5
92667,16
92668,6
92669,2
92670,6
92671,20
92672,5
92673,6
92674,20
92675,8
92676,17
92677,16
92678,7
92679,15
92680,5
92681,13
92682,12
92683,12
92684,1
92685,17
92686,3
92687,13
92688,20
92689,14
92690,5
92691,9
92692,6
92693,4
92694,5
92695,6
92696,18
92697,20
92698,9
92699,7
92700,2
92701,8
92702,9
92703,13
92704,13
92705,19
92706,6
92707,1
92708,6
92709,4
92710,13
92711,20
92712,5
92713,6
92714,9
92715,1
92716,18
92717,5
92718,13
92719,8
92720,14
92721,3
92722,3
92723,6
92724,8
92725,13
92726,1
92727,8
92728,20
92729,12
92730,10
92731,9
92732,11
92733,15
92734,1
92735,9
92736,11
92737,3
92738,4
92739,11
92740,20
92741,14
92742,3
92743,8
92744,15
92745,1
92746,5
92747,9
92748,7
92749,13
92750,13
92751,9
92752,7
92753,9
92754,8
92755,6
92756,1
92757,19
92758,20
92759,19
92760,18
92761,20
92762,5
92763,20
92764,2
92765,8
92766,9
92767,13
92768,8
92769,6
92770,5
92771,18
92772,5
92773,20
92774,7
92775,5
92776,8
92777,13
92778,5
92779,20
92780,8
92781,8
92782,17
92783,10
92784,18
92785,15
92786,13
92787,13
92788,1
92789,20
92790,13
92791,6
92792,2
92793,11
92794,12
92795,7
92796,6
92797,5
92798,2
92799,9
92800,3
92801,8
92802,13
92803,8
92804,5
92805,11
92806,15
92807,2
92808,8
92809,3
92810,10
92811,13
92812,3
92813,11
92814,13
92815,10
92816,8
92817,8
92818,5
92819,6
92820,5
92821,14
92822,18
92823,11
92824,8
92825,13
92826,1
92827,13
92828,8
92829,19
92830,16
92831,13
92832,20
92833,5
92834,8
92835,7
92836,2
92837,1
92838,1
92839,10
92840,8
92841,9
92842,5
92843,13
92844,11
92845,20
92846,2
92847,18
92848,18
92849,15
92850,2
92851,8
92852,8
92853,9
92854,19
92855,1
92856,14
92857,20
92858,20
92859,19
92860,20
92861,13
92862,11
92863,8
92864,13
92865,9
92866,8
92867,13
92868,8
92869,18
92870,3
92871,13
92872,20
92873,6
92874,1
92875,1
92876,5
92877,8
92878,8
92879,14
92880,19
92881,8
92882,13
92883,9
92884,17
92885,11
92886,1
92887,11
92888,11
92889,2
92890,1
92891,1
92892,8
92893,11
92894,18
92895,15
92896,20
92897,1
92898,11
92899,8
92900,20
92901,6
92902,1
92903,1
92904,13
92905,10
92906,13
92907,20
92908,1
92909,5
92910,8
92911,13
92912,8
92913,15
92914,6
92915,6
92916,5
92917,11
92918,1
92919,20
92920,8
92921,1
92922,18
92923,13
92924,13
92925,13
92926,2
92927,9
92928,6
92929,1
92930,9
92931,2
92932,11
92933,20
92934,20
92935,8
92936,6
92937,20
92938,18
92939,1
92940,1
92941,6
92942,13
92943,19
92944,11
92945,1
92946,9
92947,13
92948,9
92949,8
92950,2
92951,5
92952,6
92953,12
92954,2
92955,13
92956,18
92957,8
92958,3
92959,4
92960,12
92961,17
92962,6
92963,3
92964,15
92965,10
92966,8
92967,5
92968,3
92969,6
92970,6
92971,19
92972,1
92973,20
92974,15
92975,10
92976,1
92977,7
92978,8
92979,6
92980,18
92981,5
92982,20
92983,8
92984,19
92985,13
92986,14
92987,14
92988,13
92989,14
92990,15
92991,3
92992,13
92993,18
92994,9
92995,4
92996,13
92997,18
92998,1
92999,12
93000,8
93001,3
93002,8
93003,20
93004,13
93005,3
93006,13
93007,7
93008,16
93009,1
93010,13
93011,9
93012,10
93013,9
93014,16
93015,9
93016,3
93017,3
93018,12
93019,13
93020,15
93021,9
93022,20
93023,15
93024,5
93025,13
93026,6
93027,16
93028,8
93029,9
93030,2
93031,13
93032,5
93033,6
93034,20
93035,8
93036,13
93037,10
93038,2
93039,19
93040,19
93041,13
93042,11
93043,13
93044,18
93045,5
93046,5
93047,13
93048,1
93049,12
93050,11
93051,8
93052,6
93053,20
93054,15
93055,16
93056,20
93057,19
93058,2
93059,15
93060,13
93061,8
93062,15
93063,6
93064,6
93065,9
93066,17
93067,20
93068,8
93069,8
93070,7
93071,5
93072,8
93073,5
93074,6
93075,17
93076,2
93077,5
93078,6
93079,18
93080,5
93081,1
93082,9
93083,19
93084,6
93085,20
93086,6
93087,8
93088,17
93089,2
93090,1
93091,3
93092,20
93093,20
93094,8
93095,5
93096,9
93097,13
93098,13
93099,3
93100,3
93101,8
93102,9
93103,13
93104,1
93105,3
93106,15
93107,15
93108,6
93109,15
93110,10
93111,10
93112,4
93113,2
93114,13
93115,9
93116,8
93117,20
93118,13
93119,10
93120,5
93121,20
93122,16
93123,3
93124,6
93125,9
93126,16
93127,1
93128,20
93129,18
93130,1
93131,2
93132,6
93133,10
93134,14
93135,10
93136,11
93137,3
93138,8
93139,1
93140,3
93141,2
93142,5
93143,14
93144,3
93145,13
93146,13
93147,20
93148,4
93149,9
93150,19
93151,10
93152,20
93153,5
93154,17
93155,2
93156,6
93157,8
93158,11
93159,3
93160,20
93161,5
93162,9
93163,12
93164,13
93165,1
93166,8
93167,18
93168,3
93169,7
93170,13
93171,5
93172,12
93173,7
93174,2
93175,1
93176,8
93177,15
93178,20
93179,13
93180,2
93181,3
93182,3
93183,9
93184,3
93185,10
93186,2
93187,1
93188,8
93189,20
93190,1
93191,8
93192,20
93193,1
93194,8
93195,8
93196,1
93197,11
93198,6
93199,13
93200,8
93201,1
93202,19
93203,1
93204,11
93205,18
93206,13
93207,13
93208,19
93209,8
93210,1
93211,16
93212,13
93213,7
93214,8
93215,15
93216,8
93217,9
93218,14
93219,8
93220,13
93221,10
93222,20
93223,14
93224,19
93225,20
93226,6
93227,3
93228,11
93229,8
93230,15
93231,18
93232,13
93233,18
93234,13
93235,5
93236,5
93237,1
93238,6
93239,1
93240,16
93241,20
93242,18
93243,11
93244,8
93245,3
93246,10
93247,10
93248,20
93249,8
93250,15
93251,8
93252,20
93253,13
93254,14
93255,1
93256,1
93257,7
93258,11
93259,10
93260,11
93261,5
93262,1
93263,18
93264,1
93265,20
93266,20
93267,9
93268,8
93269,20
93270,9
93271,18
93272,8
93273,16
93274,3
93275,23
93276,5
93277,10
93278,20
93279,19
93280,1
93281,14
93282,4
93283,5
93284,1
93285,3
93286,20
93287,17
93288,20
93289,18
93290,9
93291,4
93292,9
93293,6
93294,14
93295,11
93296,13
93297,16
93298,6
93299,15
93300,17
93301,8
93302,4
93303,18
93304,11
93305,13
93306,2
93307,12
93308,11
93309,1
93310,2
93311,18
93312,20
93313,10
93314,1
93315,8
93316,1
93317,1
93318,15
93319,13
93320,11
93321,12
93322,5
93323,8
93324,20
93325,16
93326,13
93327,17
93328,5
93329,20
93330,13
93331,20
93332,18
93333,20
93334,3
93335,1
93336,2
93337,19
93338,4
93339,9
93340,10
93341,14
93342,8
93343,3
93344,3
93345,1
93346,2
93347,2
93348,1
93349,8
93350,1
93351,20
93352,1
93353,3
93354,13
93355,3
93356,6
93357,20
93358,5
93359,5
93360,8
93361,6
93362,5
93363,9
93364,9
93365,15
93366,5
93367,8
93368,2
93369,6
93370,6
93371,11
93372,2
93373,2
93374,1
93375,5
93376,1
93377,13
93378,20
93379,5
93380,6
93381,8
93382,5
93383,13
93384,8
93385,5
93386,19
93387,6
93388,6
93389,7
93390,6
93391,18
93392,11
93393,16
93394,3
93395,6
93396,8
93397,20
93398,6
93399,13
93400,16
93401,16
93402,1
93403,13
93404,7
93405,18
93406,6
93407,8
93408,13
93409,13
93410,19
93411,5
93412,8
93413,1
93414,2
93415,20
93416,4
93417,5
93418,20
93419,13
93420,5
93421,5
93422,6
93423,2
93424,5
93425,7
93426,11
93427,5
93428,2
93429,18
93430,8
93431,20
93432,5
93433,10
93434,11
93435,6
93436,3
93437,9
93438,14
93439,8
93440,3
93441,13
93442,7
93443,3
93444,14
93445,8
93446,20
93447,8
93448,5
93449,13
93450,9
93451,8
93452,2
93453,1
93454,11
93455,12
93456,14
93457,14
93458,1
93459,10
93460,16
93461,13
93462,12
93463,5
93464,20
93465,13
93466,7
93467,6
93468,1
93469,12
93470,5
93471,15
93472,8
93473,8
93474,20
93475,8
93476,13
93477,9
93478,9
93479,8
93480,13
93481,13
93482,6
93483,20
93484,13
93485,19
93486,18
93487,17
93488,6
93489,15
93490,2
93491,13
93492,3
93493,8
93494,9
93495,13
93496,20
93497,1
93498,1
93499,5
93500,4
93501,3
93502,1
93503,17
93504,9
93505,5
93506,9
93507,1
93508,8
93509,3
93510,3
93511,1
93512,5
93513,3
93514,8
93515,17
93516,13
93517,13
93518,8
93519,5
93520,11
93521,5
93522,15
93523,20
93524,9
93525,9
93526,4
93527,18
93528,1
93529,13
93530,1
93531,20
93532,1
93533,5
93534,20
93535,9
93536,6
93537,1
93538,9
93539,10
93540,9
93541,20
93542,2
93543,18
93544,8
93545,19
93546,12
93547,18
93548,19
93549,13
93550,19
93551,14
93552,11
93553,13
93554,13
93555,11
93556,8
93557,10
93558,1
93559,1
93560,20
93561,8
93562,11
93563,1
93564,13
93565,1
93566,9
93567,3
93568,8
93569,19
93570,2
93571,1
93572,13
93573,5
93574,11
93575,18
93576,8
93577,19
93578,19
93579,6
93580,5
93581,1
93582,1
93583,1
93584,9
93585,20
93586,7
93587,13
93588,10
93589,5
93590,5
93591,13
93592,3
93593,1
93594,2
93595,20
93596,1
93597,10
93598,10
93599,13
93600,6
93601,6
93602,5
93603,1
93604,7
93605,3
93606,10
93607,3
93608,19
93609,15
93610,18
93611,1
93612,1
93613,17
93614,1
93615,20
93616,13
93617,8
93618,13
93619,1
93620,15
93621,3
93622,14
93623,19
93624,9
93625,19
93626,8
93627,9
93628,10
93629,12
93630,20
93631,8
93632,20
93633,9
93634,9
93635,7
93636,13
93637,19
93638,5
93639,3
93640,13
93641,13
93642,14
93643,15
93644,1
93645,13
93646,17
93647,15
93648,15
93649,1
93650,4
93651,3
93652,1
93653,5
93654,11
93655,11
93656,3
93657,3
93658,1
93659,6
93660,13
93661,1
93662,8
93663,1
93664,8
93665,1
93666,18
93667,13
93668,8
93669,17
93670,8
93671,7
93672,5
93673,20
93674,13
93675,9
93676,6
93677,18
93678,17
93679,1
93680,1
93681,17
93682,3
93683,8
93684,11
93685,14
93686,10
93687,1
93688,4
93689,13
93690,15
93691,6
93692,14
93693,13
93694,13
93695,17
93696,2
93697,12
93698,11
93699,10
93700,7
93701,8
93702,13
93703,2
93704,3
93705,8
93706,3
93707,13
93708,19
93709,13
93710,20
93711,9
93712,14
93713,3
93714,5
93715,4
93716,12
93717,20
93718,20
93719,11
93720,12
93721,2
93722,5
93723,2
93724,8
93725,1
93726,19
93727,19
93728,9
93729,5
93730,19
93731,15
93732,15
93733,8
93734,13
93735,16
93736,5
93737,9
93738,13
93739,11
93740,10
93741,15
93742,16
93743,1
93744,5
93745,20
93746,9
93747,19
93748,20
93749,9
93750,12
93751,8
93752,18
93753,1
93754,3
93755,20
93756,6
93757,8
93758,10
93759,5
93760,16
93761,8
93762,8
93763,13
93764,10
93765,5
93766,9
93767,20
93768,14
93769,20
93770,9
93771,3
93772,3
93773,20
93774,20
93775,13
93776,1
93777,3
93778,1
93779,11
93780,13
93781,5
93782,1
93783,20
93784,10
93785,13
93786,9
93787,12
93788,11
93789,2
93790,13
93791,14
93792,1
93793,20
93794,5
93795,5
93796,13
93797,7
93798,11
93799,5
93800,13
93801,5
93802,13
93803,13
93804,5
93805,8
93806,2
93807,8
93808,13
93809,15
93810,17
93811,14
93812,13
93813,20
93814,8
93815,20
93816,13
93817,5
93818,10
93819,12
93820,12
93821,3
93822,11
93823,1
93824,9
93825,13
93826,6
93827,13
93828,17
93829,11
93830,10
93831,4
93832,13
93833,3
93834,20
93835,2
93836,20
93837,1
93838,2
93839,1
93840,7
93841,14
93842,8
93843,16
93844,17
93845,5
93846,13
93847,20
93848,12
93849,2
93850,5
93851,18
93852,13
93853,8
93854,20
93855,8
93856,10
93857,20
93858,13
93859,3
93860,13
93861,18
93862,6
93863,13
93864,3
93865,20
93866,2
93867,17
93868,9
93869,14
93870,18
93871,13
93872,13
93873,8
93874,13
93875,6
93876,9
93877,3
93878,18
93879,13
93880,10
93881,13
93882,8
93883,7
93884,13
93885,13
93886,10
93887,6
93888,8
93889,6
93890,5
93891,3
93892,8
93893,15
93894,20
93895,8
93896,5
93897,13
93898,1
93899,8
93900,8
93901,13
93902,15
93903,20
93904,13
93905,20
93906,1
93907,6
93908,1
93909,6
93910,4
93911,14
93912,7
93913,6
93914,13
93915,3
93916,8
93917,8
93918,5
93919,20
93920,3
93921,6
93922,8
93923,10
93924,1
93925,13
93926,9
93927,6
93928,8
93929,6
93930,13
93931,11
93932,5
93933,20
93934,3
93935,9
93936,11
93937,1
93938,17
93939,6
93940,8
93941,8
93942,13
93943,13
93944,8
93945,6
93946,9
93947,20
93948,8
93949,13
93950,8
93951,1
93952,1
93953,9
93954,13
93955,18
93956,18
93957,1
93958,3
93959,13
93960,2
93961,5
93962,15
93963,2
93964,16
93965,16
93966,1
93967,9
93968,13
93969,2
93970,5
93971,13
93972,8
93973,6
93974,1
93975,5
93976,1
93977,10
93978,8
93979,13
93980,13
93981,13
93982,1
93983,13
93984,6
93985,18
93986,6
93987,11
93988,1
93989,10
93990,6
93991,20
93992,11
93993,18
93994,2
93995,14
93996,19
93997,13
93998,1
93999,6
94000,13
94001,1
94002,1
94003,19
94004,8
94005,1
94006,5
94007,4
94008,8
94009,7
94010,20
94011,18
94012,5
94013,14
94014,11
94015,11
94016,15
94017,3
94018,10
94019,8
94020,3
94021,8
94022,16
94023,13
94024,3
94025,8
94026,20
94027,11
94028,8
94029,5
94030,9
94031,17
94032,19
94033,3
94034,16
94035,13
94036,1
94037,11
94038,11
94039,13
94040,1
94041,5
94042,3
94043,13
94044,5
94045,1
94046,6
94047,6
94048,2
94049,8
94050,2
94051,11
94052,13
94053,1
94054,1
94055,3
94056,20
94057,1
94058,8
94059,10
94060,20
94061,13
94062,20
94063,8
94064,8
94065,9
94066,5
94067,9
94068,21
94069,4
94070,2
94071,2
94072,4
94073,8
94074,2
94075,1
94076,3
94077,6
94078,8
94079,20
94080,9
94081,18
94082,1
94083,8
94084,5
94085,16
94086,3
94087,5
94088,12
94089,8
94090,20
94091,10
94092,13
94093,3
94094,12
94095,10
94096,1
94097,13
94098,20
94099,1
94100,8
94101,20
94102,8
94103,8
94104,13
94105,13
94106,19
94107,5
94108,14
94109,8
94110,14
94111,20
94112,16
94113,8
94114,1
94115,9
94116,9
94117,10
94118,17
94119,20
94120,5
94121,18
94122,3
94123,13
94124,8
94125,15
94126,13
94127,19
94128,21
94129,15
94130,17
94131,13
94132,9
94133,8
94134,8
94135,1
94136,16
94137,3
94138,3
94139,11
94140,6
94141,14
94142,1
94143,17
94144,8
94145,3
94146,19
94147,10
94148,20
94149,11
94150,13
94151,8
94152,3
94153,8
94154,19
94155,5
94156,13
94157,1
94158,19
94159,9
94160,13
94161,12
94162,1
94163,7
94164,1
94165,16
94166,1
94167,13
94168,20
94169,6
94170,18
94171,13
94172,1
94173,6
94174,10
94175,3
94176,17
94177,3
94178,10
94179,14
94180,20
94181,6
94182,10
94183,2
94184,8
94185,13
94186,13
94187,20
94188,3
94189,13
94190,13
94191,15
94192,9
94193,9
94194,11
94195,19
94196,9
94197,5
94198,6
94199,8
94200,8
94201,13
94202,8
94203,13
94204,8
94205,2
94206,9
94207,20
94208,12
94209,19
94210,8
94211,1
94212,10
94213,1
94214,13
94215,17
94216,20
94217,6
94218,13
94219,3
94220,17
94221,5
94222,4
94223,14
94224,8
94225,1
94226,20
94227,13
94228,2
94229,17
94230,6
94231,20
94232,20
94233,13
94234,8
94235,9
94236,7
94237,20
94238,19
94239,18
94240,8
94241,11
94242,20
94243,13
94244,20
94245,19
94246,8
94247,12
94248,8
94249,6
94250,20
94251,1
94252,8
94253,1
94254,2
94255,11
94256,13
94257,12
94258,7
94259,2
94260,9
94261,13
94262,5
94263,1
94264,8
94265,1
94266,9
94267,9
94268,12
94269,6
94270,1
94271,20
94272,8
94273,8
94274,14
94275,13
94276,18
94277,13
94278,14
94279,11
94280,19
94281,13
94282,13
94283,14
94284,20
94285,13
94286,8
94287,3
94288,20
94289,1
94290,18
94291,18
94292,8
94293,3
94294,20
94295,20
94296,13
94297,13
94298,13
94299,5
94300,2
94301,4
94302,11
94303,1
94304,18
94305,13
94306,13
94307,3
94308,1
94309,6
94310,10
94311,13
94312,18
94313,6
94314,17
94315,13
94316,5
94317,13
94318,1
94319,1
94320,8
94321,20
94322,6
94323,19
94324,8
94325,5
94326,1
94327,6
94328,2
94329,7
94330,5
94331,8
94332,8
94333,6
94334,8
94335,13
94336,16
94337,9
94338,20
94339,15
94340,8
94341,13
94342,19
94343,13
94344,17
94345,7
94346,13
94347,8
94348,13
94349,18
94350,13
94351,5
94352,6
94353,13
94354,1
94355,19
94356,18
94357,19
94358,9
94359,10
94360,13
94361,2
94362,9
94363,6
94364,20
94365,3
94366,13
94367,8
94368,16
94369,10
94370,20
94371,16
94372,8
94373,9
94374,9
94375,9
94376,8
94377,17
94378,7
94379,3
94380,8
94381,14
94382,13
94383,13
94384,18
94385,14
94386,8
94387,11
94388,15
94389,13
94390,1
94391,1
94392,1
94393,5
94394,1
94395,20
94396,9
94397,17
94398,3
94399,4
94400,13
94401,9
94402,12
94403,5
94404,14
94405,13
94406,20
94407,8
94408,6
94409,18
94410,20
94411,7
94412,13
94413,11
94414,1
94415,6
94416,1
94417,9
94418,13
94419,9
94420,13
94421,2
94422,1
94423,3
94424,6
94425,16
94426,5
94427,20
94428,8
94429,3
94430,9
94431,13
94432,1
94433,6
94434,13
94435,8
94436,11
94437,16
94438,20
94439,16
94440,1
94441,13
94442,14
94443,8
94444,2
94445,20
94446,20
94447,10
94448,6
94449,15
94450,13
94451,9
94452,20
94453,6
94454,5
94455,13
94456,8
94457,18
94458,20
94459,8
94460,11
94461,4
94462,2
94463,8
94464,20
94465,8
94466,9
94467,13
94468,10
94469,13
94470,9
94471,19
94472,17
94473,10
94474,13
94475,8
94476,4
94477,20
94478,3
94479,13
94480,13
94481,11
94482,9
94483,3
94484,6
94485,1
94486,20
94487,19
94488,8
94489,15
94490,20
94491,8
94492,6
94493,19
94494,5
94495,3
94496,20
94497,4
94498,3
94499,5
94500,18
94501,16
94502,3
94503,5
94504,3
94505,17
94506,1
94507,11
94508,8
94509,8
94510,1
94511,18
94512,13
94513,3
94514,8
94515,19
94516,12
94517,20
94518,20
94519,5
94520,4
94521,11
94522,16
94523,20
94524,13
94525,8
94526,20
94527,6
94528,1
94529,19
94530,9
94531,3
94532,13
94533,5
94534,13
94535,8
94536,8
94537,1
94538,11
94539,18
94540,10
94541,1
94542,8
94543,10
94544,9
94545,9
94546,5
94547,9
94548,7
94549,13
94550,1
94551,3
94552,6
94553,8
94554,13
94555,3
94556,9
94557,4
94558,9
94559,1
94560,13
94561,5
94562,13
94563,15
94564,5
94565,20
94566,2
94567,8
94568,19
94569,9
94570,7
94571,3
94572,14
94573,2
94574,18
94575,18
94576,13
94577,18
94578,5
94579,6
94580,13
94581,9
94582,1
94583,18
94584,20
94585,8
94586,7
94587,9
94588,19
94589,13
94590,16
94591,6
94592,6
94593,13
94594,8
94595,11
94596,14
94597,5
94598,10
94599,8
94600,10
94601,8
94602,1
94603,13
94604,13
94605,9
94606,9
94607,1
94608,15
94609,20
94610,2
94611,20
94612,10
94613,18
94614,4
94615,8
94616,9
94617,10
94618,8
94619,13
94620,11
94621,13
94622,1
94623,8
94624,14
94625,13
94626,17
94627,5
94628,13
94629,13
94630,9
94631,5
94632,19
94633,9
94634,10
94635,18
94636,14
94637,8
94638,1
94639,8
94640,1
94641,13
94642,9
94643,8
94644,11
94645,20
94646,19
94647,13
94648,13
94649,3
94650,5
94651,9
94652,1
94653,10
94654,8
94655,18
94656,8
94657,13
94658,17
94659,16
94660,13
94661,8
94662,20
94663,13
94664,13
94665,8
94666,9
94667,3
94668,1
94669,19
94670,13
94671,6
94672,18
94673,8
94674,13
94675,17
94676,19
94677,13
94678,1
94679,4
94680,13
94681,2
94682,9
94683,5
94684,12
94685,13
94686,6
94687,13
94688,2
94689,11
94690,13
94691,1
94692,8
94693,3
94694,20
94695,20
94696,10
94697,8
94698,17
94699,8
94700,13
94701,6
94702,3
94703,6
94704,8
94705,5
94706,8
94707,4
94708,7
94709,17
94710,1
94711,6
94712,14
94713,1
94714,9
94715,4
94716,2
94717,15
94718,13
94719,5
94720,8
94721,9
94722,13
94723,21
94724,3
94725,9
94726,6
94727,8
94728,1
94729,18
94730,16
94731,14
94732,20
94733,1
94734,18
94735,11
94736,5
94737,5
94738,2
94739,5
94740,6
94741,13
94742,1
94743,13
94744,6
94745,13
94746,17
94747,20
94748,8
94749,13
94750,1
94751,18
94752,18
94753,9
94754,1
94755,2
94756,14
94757,7
94758,9
94759,1
94760,1
94761,6
94762,20
94763,10
94764,20
94765,6
94766,13
94767,20
94768,8
94769,5
94770,20
94771,9
94772,10
94773,18
94774,17
94775,18
94776,9
94777,6
94778,19
94779,9
94780,12
94781,2
94782,16
94783,13
94784,13
94785,13
94786,3
94787,3
94788,6
94789,11
94790,18
94791,13
94792,8
94793,12
94794,8
94795,9
94796,5
94797,12
94798,7
94799,20
94800,9
94801,15
94802,8
94803,8
94804,14
94805,2
94806,2
94807,1
94808,14
94809,8
94810,4
94811,2
94812,13
94813,1
94814,4
94815,2
94816,1
94817,9
94818,20
94819,3
